DescricaoObraServico,CodigoObraServico,ValorObra,NomeOrgao,CidadeSedeOrgao,TipoSituacaoObra,AndamentoObraServico,NomeCredor,TipoIntervencao,TipoSetorBeneficiario,TipoRegimeExecução,TipoObraServico,TipoAcaoEngenharia,TipoCategoriaObraServico,Latitude,Longitude,CidadeObra,Populacao,CodigoIBGE,DataColeta
CONCLUSÃO DA IMPLANTAÇÃO E PAISAGISMO DE CANTEIROS DA RUA PADRE ERISBERTO,339.009.2021,,PREFEITURA MUNICIPAL DE ALEXANDRIA,ALEXANDRIA,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO INDIRETA,PASSARELA,OBRA,ESTRADAS E RODOVIAS,-6.4078,-38.01371,ALEXANDRIA,13507,2400505,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DA CONSERVAÇÃO/RECUPERAÇÃO DE PAVIMENTAÇÃO GRANÍTICA (PARALELEPÍPEDO), EM DIVERSAS RUAS DOS BAIRROS DESTE MUNICÍPIO",338.002.2021,56523.58,PREFEITURA MUNICIPAL DE ALMINO AFONSO,ALMINO AFONSO,CONCLUÍDA - COM TERMO DE RECEBIMENTO DEFINITIVO,ADIANTADO COM RELAÇÃO AO CRONOGRAMA,SERRA DO LIMA EMPREENDIMENTOS LTDA-ME,CONSERVAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.13851,-37.75052,ALMINO AFONSO,4871,2400604,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PAVIMENTAÇÃO EM PARALELEPÍPEDO UTILIZANDO O MÉTODO CONVENCIONAL DAS RUAS PROJETADAS 1 E2, RUA PRINCESA ISABEL, RUA JOAQUIM GODEIRO (TRECHO 1 E 2)E RUA SEBASTIAO CARLOS (TRECHO 1) DO MUNICÍPIO DE ALMINO AFONSO/RN, ATRAVÉS DE PARCERIA ENTRE O GOVERNO FEDERAL/MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,TERRITORIAL E URBANO E A PREFEITURA MUNICIPAL DE ALMINO AFONSO/RN, OBJETO DO CONTRATO DE REPASSE N.º 899747",338.001.2021,267575.58,PREFEITURA MUNICIPAL DE ALMINO AFONSO,ALMINO AFONSO,CADASTRADA,,NTC CONSTRUÇÕES E SERVIÇOS EIRELI – EPP,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA NÃO PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.13031,-37.7512,ALMINO AFONSO,4871,2400604,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO REVITALIZAÇÃO DA PINTURA DO HOSPITAL HMABA DESTE MUNICÍPIO, REALIZADO PELO FUNDO MUNICIPAL DE SAÚDE DO MUNICÍPIO DE ALMINO AFONSO/RN",679.001.2021,121117.5,FUNDO DE SAÚDE DE ALMINO AFONSO,ALMINO AFONSO,CADASTRADA,,L B CONSTRUÇÕES EIRELI,PINTURA,SAÚDE,EXECUÇÃO INDIRETA,HOSPITAL,OBRA,SAÚDE,-6.13782,-37.75876,ALMINO AFONSO,4871,2400604,2021-07-23 19:06:31
OBRA DE PAVIMENTAÇÃO DE DIVERSOS TRECHOS DE RUAS DA CIDADE DE ALMINO AFONSO/RN,338.003.2021,,PREFEITURA MUNICIPAL DE ALMINO AFONSO,ALMINO AFONSO,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO DIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.14857,-37.76949,ALMINO AFONSO,4871,2400604,2021-07-23 19:06:31
OBRA DE PAVIMENTAÇÃO DE DIVERSOS TRECHOS DE RUAS DA CIDADE DE ALMINO AFONSO/RN,338.003.2021,,PREFEITURA MUNICIPAL DE ALMINO AFONSO,ALMINO AFONSO,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO DIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.15731,-37.76804,ALMINO AFONSO,4871,2400604,2021-07-23 19:06:31
OBRA DE PAVIMENTAÇÃO DE DIVERSOS TRECHOS DE RUAS DA CIDADE DE ALMINO AFONSO/RN,338.003.2021,,PREFEITURA MUNICIPAL DE ALMINO AFONSO,ALMINO AFONSO,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO DIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.15918,-37.76775,ALMINO AFONSO,4871,2400604,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA PARA REFORMA E AMPLIAÇÃO DA ALA COVID-19 DO HOSPITAL MUNICIPAL ABEL BELARMINO DE AMORIM, ATRAVÉS DO FUNDO MUNICIPAL DE SAÚDE DE ALMINO AFONSO",679.002.2021,41312.89,FUNDO DE SAÚDE DE ALMINO AFONSO,ALMINO AFONSO,CADASTRADA,,JERFFERSON MOREIRA GAMA,AMPLIAÇÃO,SAÚDE,EXECUÇÃO INDIRETA,HOSPITAL,OBRA,SAÚDE,-6.15883,-37.76782,ALMINO AFONSO,4871,2400604,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA REFORMA E AMPLICAÇÃO DA QUADRA DO BAIRRO SÃO FRANCISCO COM REVITALIZALÇÃO DO SEU ENTORNO E INSTALAÇÃO DE UMA ACADEMIA DA TERCEIRA IDEDA. CONFORME TOMADA DE PREÇO 075/2020 E CT 256/2020,345.003.2021,,PREFEITURA MUNICIPAL DE ALTO DO RODRIGUES,ALTO DO RODRIGUES,CADASTRADA,,,REFORMA E AMPLIAÇÃO,ESPORTE,EXECUÇÃO DIRETA,GINÁSIO POLIESPORTIVO,OBRA,ESPORTE E LAZER,-5.30011,-36.75764,ALTO DO RODRIGUES,12305,2400703,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA PAVIMENTAÇÃO ASFÁLTICA NA ZONA URBANA E RURAL DO MUNICÍPIO DE ALTO DO RODRIGUES. CONFORME TP 061/2020 E CT 268/2020,345.001.2021,,PREFEITURA MUNICIPAL DE ALTO DO RODRIGUES,ALTO DO RODRIGUES,CADASTRADA,,,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-5.30125,-36.76462,ALTO DO RODRIGUES,12305,2400703,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA PARA PAVIMENTAÇÃO CONSTRUÇÃO DE PAVIMENTAÇÃO A PARALELEPIPEDO REJUNTADO COM PEDRISCO E BETUME NA ZONA URBANA E RURAL DO MUNICÍPIO DE ALTO DO RODRIGUES. CONFORME TP 06/2020 E CT 254/2020,345.002.2021,,PREFEITURA MUNICIPAL DE ALTO DO RODRIGUES,ALTO DO RODRIGUES,CADASTRADA,,,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO DIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-5.30935,-36.77072,ALTO DO RODRIGUES,12305,2400703,2021-07-23 19:06:31
"CONTRATAÇÃO TRATA-SE DA EXECUÇÃO DE OBRA DE ENGENHARIA, SOB O REGIME DE EMPREITADA GLOBAL, PARA CONTRATAÇÃO DE UMA EMPRESA VISANDO A REALIZAÇÃO DE OBRA DE ENGENHARIA, COM EXECUÇÃO CONSTRUÇÃO DE PAVIMENTAÇÃO A PARALELEPÍPEDO, EM DIVERSAS RUAS:",,,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,PENDENTE DE ENVIO,,,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.23612,-37.94952,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONTRATAÇÃO TRATA-SE DA EXECUÇÃO DE OBRA DE ENGENHARIA, SOB O REGIME DE EMPREITADA GLOBAL, PARA CONTRATAÇÃO DE UMA EMPRESA VISANDO A REALIZAÇÃO DE OBRA DE ENGENHARIA, COM EXECUÇÃO CONSTRUÇÃO DE PAVIMENTAÇÃO A PARALELEPÍPEDO, EM DIVERSAS RUAS:",,,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,PENDENTE DE ENVIO,,,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.23612,-37.94952,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
CONTRATAÇÃO DE UMA EMPRESA VISANDO A REALIZAÇÃO DE OBRA DE ENGENHARIA COM EXECUÇÃO DE CONSTRUÇÃO DE PAVIMENTAÇÃO A PARALELEPIPEDOS EM DIVERSAS RUAS,,,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,PENDENTE DE ENVIO,,,PAVIMENTAÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO DIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.22107,-37.89566,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONTRATAÇÃO TRATA-SE DA EXECUÇÃO DE OBRA DE ENGENHARIA, SOB O REGIME DE EMPREITADA GLOBAL, PARA CONTRATAÇÃO DE UMA EMPRESA VISANDO A REALIZAÇÃO DE OBRA DE ENGENHARIA, COM EXECUÇÃO CONSTRUÇÃO DE PAVIMENTAÇÃO A PARALELEPÍPEDO, EM DIVERSAS RUAS:",,,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,PENDENTE DE ENVIO,,,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA NÃO PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-6.18698,-38.04016,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONSTRUÇÃO DE MURO DE CONTORNO NA UNIDADE BÁSICA DE SAÚDE-UBS-FRANCISCA IDALINA FILHA, LOCALIZADA NO CONJUNTO NOVA VIDA, BAIRRO NOVA ANTÔNIO MARTINS",,,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,PENDENTE DE ENVIO,,,CONSTRUÇÃO,SAÚDE,EXECUÇÃO INDIRETA,UBS,OBRA,SAÚDE,-6.24022,-38.03879,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONSTRUÇÃO DE MURO DE CONTORNO NA UNIDADE BÁSICA DE SAÚDE-UBS-FRANCISCA IDALINA FILHA, LOCALIZADA NO CONJUNTO NOVA VIDA, BAIRRO NOVA ANTÔNIO MARTINS",,,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,PENDENTE DE ENVIO,,,CONSTRUÇÃO,SAÚDE,EXECUÇÃO INDIRETA,UBS,OBRA,SAÚDE,-6.24022,-38.04565,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONTRATAÇÃO TRATA-SE DA EXECUÇÃO DE OBRA DE ENGENHARIA, SOB O REGIME DE EMPREITADA GLOBAL, PARA CONTRATAÇÃO DE UMA EMPRESA VISANDO A REALIZAÇÃO DE OBRA DE ENGENHARIA, COM EXECUÇÃO CONSTRUÇÃO DE PAVIMENTAÇÃO A PARALELEPÍPEDO, EM DIVERSAS RUAS:",,,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,PENDENTE DE ENVIO,,,REFORMA E AMPLIAÇÃO,SAÚDE,EXECUÇÃO INDIRETA,UBS,OBRA,SAÚDE,-6.24568,-37.95021,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONTRATAÇÃO TRATA-SE DA EXECUÇÃO DE OBRA DE ENGENHARIA, SOB O REGIME DE EMPREITADA GLOBAL, PARA CONTRATAÇÃO DE UMA EMPRESA VISANDO A REALIZAÇÃO DE OBRA DE ENGENHARIA, COM EXECUÇÃO CONSTRUÇÃO DE PAVIMENTAÇÃO A PARALELEPÍPEDO, EM DIVERSAS RUAS:",,,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,PENDENTE DE ENVIO,,,CONSTRUÇÃO,SAÚDE,EXECUÇÃO INDIRETA,UBS,OBRA,SAÚDE,-6.23681,-37.95502,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONSTRUÇÃO DE MURO DE CONTORNO NA UNIDADE BÁSICA DE SAÚDE-UBS-FRANCISCA IDALINA FILHA, LOCALIZADA NO CONJUNTO NOVA VIDA, BAIRRO NOVA ANTÔNIO MARTINS",,,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,PENDENTE DE ENVIO,,,CONSTRUÇÃO,SAÚDE,EXECUÇÃO INDIRETA,UBS,OBRA,SAÚDE,-6.24363,-38.00956,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONSTRUÇÃO DE MURO DE CONTORNO NA UNIDADE BÁSICA DE SAÚDE-UBS-FRANCISCA IDALINA DE MESQUITA, LOCALIZADA NO CONJUNTO NOVA VIDA, BAIRRO NOVA ANTÔNIO MARTINS.",340.001.2021,74399.48,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,CADASTRADA,,"NUNES EMPREENDIMENTOS, COMÉRCIO, CONSTRUÇÕES E SERVIÇOS LTDA-ME",CONSTRUÇÃO,SAÚDE,EXECUÇÃO INDIRETA,UBS,OBRA,SAÚDE,-6.23612,-38.00323,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO RAMO DE CONSTRUÇÃO CIVIL, OBJETIVANDO A EXECUÇÃO DE OBRA DE ENGENHARIA PARA REFORMA E AMPLIAÇÃO DA UNIDADE BÁSICA DE SAÚDE-UBS DE VIRAMUNDO, ZONA RURAL DESTE MUNICÍPIO DE ANTÔNIO MARTINS/RN.",340.002.2021,39306.28,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,CADASTRADA,,"NUNES EMPREENDIMENTOS, COMÉRCIO, CONSTRUÇÕES E SERVIÇOS LTDA-ME",AMPLIAÇÃO,SAÚDE,EXECUÇÃO INDIRETA,UBS,OBRA,SAÚDE,-6.24227,-37.79854,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO RAMO DE CONSTRUÇÃO CIVIL, OBJETIVANDO A CONCLUSÃO DE OBRA DA ACADEMIA DA SAÚDE MODALIDADE-III, NESTE MUNICÍPIO.",340.003.2021,35217.54,PREFEITURA MUNICIPAL DE ANTÔNIO MARTINS,ANTÔNIO MARTINS,CADASTRADA,,DANTAS CONSTRUÇÕES E SERVIÇOS EIRELI-ME,CONSTRUÇÃO,SAÚDE,EXECUÇÃO INDIRETA,OUTROS,OBRA,OUTROS,-6.24363,-38.01476,ANTÔNIO MARTINS,6907,2400901,2021-07-23 19:06:31
OBRA REFERENTE A SINALIZAÇÃO TURISTICA NO MUNICIPIO DE APODI,343.002.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,OUTROS,TURISMO,EXECUÇÃO INDIRETA,PÓRTICO,OBRA,TURISMO,-5.66767,-37.80163,APODI,34763,2401008,2021-07-23 19:06:31
OBRA REFERENTE A SINALIZAÇÃO TURISTICA NO MUNICIPIO DE APODI,343.002.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,OUTROS,TURISMO,EXECUÇÃO INDIRETA,PÓRTICO,OBRA,TURISMO,-5.65216,-37.79957,APODI,34763,2401008,2021-07-23 19:06:31
OBRA REFERENTE A SINALIZAÇÃO TURISTICA NO MUNICIPIO DE APODI,343.002.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,OUTROS,TURISMO,EXECUÇÃO INDIRETA,PÓRTICO,OBRA,TURISMO,-5.66746,-37.79317,APODI,34763,2401008,2021-07-23 19:06:31
OBRA REFERENTE A SINALIZAÇÃO TURISTICA NO MUNICIPIO DE APODI,343.002.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,OUTROS,TURISMO,EXECUÇÃO INDIRETA,PÓRTICO,OBRA,TURISMO,-5.64257,-37.79992,APODI,34763,2401008,2021-07-23 19:06:31
OBRA REFERENTE A SINALIZAÇÃO TURISTICA NO MUNICIPIO DE APODI,343.002.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,OUTROS,TURISMO,EXECUÇÃO INDIRETA,PÓRTICO,OBRA,TURISMO,-5.62632,-37.79839,APODI,34763,2401008,2021-07-23 19:06:31
OBRA REFERENTE A SINALIZAÇÃO TURISTICA NO MUNICIPIO DE APODI,343.002.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,OUTROS,TURISMO,EXECUÇÃO INDIRETA,PÓRTICO,OBRA,TURISMO,-5.60149,-37.82523,APODI,34763,2401008,2021-07-23 19:06:31
EXECUÇÃO DE PAVIMENTAÇÃO EM DIVERSAS RUAS DO MUNICÍPIO DE APODI/RN,,,PREFEITURA MUNICIPAL DE APODI,APODI,PENDENTE DE ENVIO,,,OUTROS,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-5.66572,-37.81168,APODI,34763,2401008,2021-07-23 19:06:31
CONSTRUÇÃO DE UMA QUADRA ESCOLAR COBERTA COM VESTIÁRIO,343.006.2021,615086.72,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,"WBEMPREENDIMENTOS, SERVIÇOS E COMERCIOEIRELI",OUTROS,ESPORTE,EXECUÇÃO INDIRETA,QUADRA DE ESPORTE,OBRA,ESPORTE E LAZER,-5.65901,-37.87877,APODI,34763,2401008,2021-07-23 19:06:31
PAVIMENTAÇÃO DA RUA LUIZ ANTONIO TORRES E RUA PROJETADA NO MUNICIPIO DE APODI,343.007.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-5.67611,-37.7879,APODI,34763,2401008,2021-07-23 19:06:31
PAVIMENTAÇÃO DA RUA LUIZ ANTONIO TORRES E RUA PROJETADA NO MUNICIPIO DE APODI,343.007.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-5.64969,-37.79882,APODI,34763,2401008,2021-07-23 19:06:31
REFORMA E ADEQUAÇÃO DAS INSTALAÇÕES FÍSICAS DO PRÉDIO DA SEDE DA CÂMARA MUNICIPAL DE APODI/RN,343.001.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,REFORMA E AMPLIAÇÃO,PODER LEGISLATIVO,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-5.6608,-37.79946,APODI,34763,2401008,2021-07-23 19:06:31
QUADRA POLIESPORTIVA DESCOBERTA NA COMUNIDADE DE LAGOA RASA (ZONA RURAL DE APODI),343.005.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,CONSTRUÇÃO,ESPORTE,EXECUÇÃO INDIRETA,QUADRA DE ESPORTE,OBRA,ESPORTE E LAZER,-5.7245,-37.747,APODI,34763,2401008,2021-07-23 19:06:31
QUADRA POLIESPORTIVA DESCOBERTA NA COMUNIDADE DE LAGOA RASA (ZONA RURAL DE APODI),343.005.2021,,PREFEITURA MUNICIPAL DE APODI,APODI,CADASTRADA,,,CONSTRUÇÃO,ESPORTE,EXECUÇÃO INDIRETA,QUADRA DE ESPORTE,OBRA,ESPORTE E LAZER,-5.7245,-37.747,APODI,34763,2401008,2021-07-23 19:06:31
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM CONSTRUÇÃO CIVIL, PARA EXECUÇÃO DAS OBRAS DO MERCADO DA CARNE E DO PEIXE DO MUNICÍPIO DE APODI/RN. CONFORME ESPECIFICAÇÕES E DEMAIS ELEMENTOS TÉCNICOS CONSTANTES NO PROJETO BÁSICO.",343.003.2021,500170.84,PREFEITURA MUNICIPAL DE APODI,APODI,INICIADA,,ACL CONSTRUÇÕES EIRELI,CONSTRUÇÃO,OUTRO,EXECUÇÃO INDIRETA,MERCADO PÚBLICO,OBRA,PRÉDIOS PÚBLICOS,-5.66682,-37.79842,APODI,34763,2401008,2021-07-23 19:06:31
"MODERNIZAÇÃO E ADEQUAÇÃO DO GINÁSIO POLIESPORTIVO, WILSON CUSTÓDIO",,,PREFEITURA MUNICIPAL DE APODI,APODI,PENDENTE DE ENVIO,,,OUTROS,OUTRO,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-5.66122,-37.79731,APODI,34763,2401008,2021-07-23 19:06:31
"APURAÇÃO DE SALDO REMANESCENTE PARA CONSTRUÇÃO DE ESPAÇO EDUCATIVO RURAL SITUADA NO SÍTIO SÃO LOURENÇO, ZONA RURAL DE APODI/RN",343.004.2021,527962,PREFEITURA MUNICIPAL DE APODI,APODI,INICIADA,,"WBEMPREENDIMENTOS, SERVIÇOS E COMERCIOEIRELI",OUTROS,OUTRO,EXECUÇÃO INDIRETA,ESCOLA,OBRA,EDUCAÇÃO E CULTURA,-5.63278,-37.7041,APODI,34763,2401008,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PAVIMENTAÇÃO EM PARELELEPÍPEDO DE DIVERSOS RUAS DO ILHA DO BOM JESUS: RUA PASTOR JOÃO GOMES E CALÇADAS EM TORNO DO SANTUÁRIO DE JESUS MISERICORDIOSO NO MUNICÍPIO DE AREIA BRANCA/RN.,336.001.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,INICIADA,,,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-4.95375,-37.12273,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PAVIMENTAÇÃO EM PARALELEPÍPEDO DE DIVERSAS RUAS DO BAIRRO ILHA DO BOM JESUS (RUA LUIZA DE MENDONÇA DE SOUZA E TRECHO CENTRAL DA RUA PRAIA DE PONTA DO MEL) NO MUNICÍPIO DE AREIA BRANCA/RN.,336.002.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,INICIADA,,,CONSTRUÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-4.953,-37.12182,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
"CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO, REPOSIÇÃO DE TRECHOS DA REDE DE ESGOSTO, INCLUSIVE CAIXAS DE INSPEÇÃO DO SISTEMA DE ÁGUAS SERVIDA.",336.003.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,INICIADA,,,OUTROS,LIMPEZA PÚBLICA,EXECUÇÃO INDIRETA,CANAL,OBRA,SANEAMENTO BÁSICO,-4.95727,-37.13383,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DOS SERVIÇOS DE PAVIMENTAÇÃO EM PARALELEPÍPEDO PELO MÉTODO CONVENCIONAL EM DIVERSAS RUAS DO MUNICÍPIO DE AREIA BRANCA/RN.,336.004.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,CADASTRADA,,,OUTROS,OUTRO,EXECUÇÃO INDIRETA,VIA URBANA PAVIMENTADA,OBRA,ESTRADAS E RODOVIAS,-4.95498,-37.12592,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
CONSTRUÇÃO DA QUADRA COBERTA DE SÃO CRISTÓVÃO NO MUNICÍPIO DE AREIA BRANCA/RN,336.006.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,INICIADA,ATRASADO COM RELAÇÃO AO CRONOGRAMA,,CONSTRUÇÃO,ESPORTE,EXECUÇÃO INDIRETA,QUADRA DE ESPORTE,OBRA,ESPORTE E LAZER,-4.93119,-36.95921,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
REFORMA E IMPLANTAÇÃO DOS BANHEIROS E VESTUÁRIO DA QUADRA DE PONTA DO MEL NO MUNICÍPIO DE AREIA BRANCA/RN.,336.005.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,CADASTRADA,,,RECUPERAÇÃO,ESPORTE,EXECUÇÃO INDIRETA,QUADRA DE ESPORTE,OBRA,ESPORTE E LAZER,-4.95666,-36.88251,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
SISTEMA DE MODERNIZAÇÃO DA ILUMINAÇÃO EM LED DO CAMPO DE FUTEBOL GENTIL FERNANDES,336.007.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,CADASTRADA,,,RECUPERAÇÃO,ESPORTE,EXECUÇÃO INDIRETA,ESTÁDIO,OBRA,ESPORTE E LAZER,-4.9528,-37.12851,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
CONTINUIDADE DOS SERVIÇOS DA OBRA DA PRAÇA DO POR DO SOL NO MUNICÍPIO DE AREIA BRANCA/RN,336.008.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,CADASTRADA,,,CONSTRUÇÃO,TURISMO,EXECUÇÃO INDIRETA,PRAÇA,OBRA,ESPORTE E LAZER,-4.9573,-37.13721,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
EXECUÇÃO DOS SERVIÇOS DE OPERAÇÃO TAPA BURACO COM FORNECIMENTO DE CBUQ (CONCRETO BETUMINOSO USINADO A QUENTE) EM DIVERSAS RUAS E AVENIDAS,336.009.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,CADASTRADA,,,MANUTENÇÃO,INFRAESTRUTURA E TRANSPORTE,EXECUÇÃO INDIRETA,REPOSIÇÃO ASFÁLTICA,OBRA,ESTRADAS E RODOVIAS,-4.95492,-37.13012,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
SERVIÇOS DE CONTINUIDADE DA EXECUÇÃO DA REFORMA DO PRÉDIO QUE ABRIGA O CENTRO DE REFERÊNCIA EM ASSISTÊNCIA SOCIAL - CRAS NO BAIRRO ILHA NO MUNICÍPIO DE AREIA BRANCA.,336.010.2021,,PREFEITURA MUNICIPAL DE AREIA BRANCA,AREIA BRANCA,CADASTRADA,,,CONSTRUÇÃO,ASSISTÊNCIA SOCIAL,EXECUÇÃO INDIRETA,UNIDADES ADMINISTRATIVAS,OBRA,PRÉDIOS PÚBLICOS,-4.94957,-37.12324,AREIA BRANCA,25315,2401107,2021-07-23 19:06:31
